,product_id,I_%_ 23,F_%_ 23,L_%_ 23,I_%_ 24,F_%_ 24,L_%_ 24,I_%_ 26,F_%_ 26,L_%_ 26,I_%_ 41,F_%_ 41,L_%_ 41,I_%_ 48,F_%_ 48,L_%_ 48,I_%_180,F_%_180,L_%_180,I_%_188,F_%_188,L_%_188,I_%_407,F_%_407,L_%_407,I_%_490,F_%_490,L_%_490
0,110064,100.0,0.0,0.0,3.296703296703297,61.53846153846154,35.16483516483517,0.0,60.43956043956044,39.56043956043956,97.8021978021978,2.197802197802198,0.0,0.0,60.43956043956044,39.56043956043956,78.02197802197803,14.285714285714285,7.6923076923076925,72.52747252747253,0.0,27.472527472527474,100.0,0.0,0.0,8.791208791208792,4.395604395604396,86.81318681318682
1,110822,16.483516483516482,0.0,83.51648351648352,14.285714285714285,72.52747252747253,13.186813186813188,7.6923076923076925,79.12087912087912,13.186813186813188,0.0,0.0,0.0,6.593406593406594,0.0,93.4065934065934,95.6043956043956,0.0,4.395604395604396,0.0,0.0,0.0,89.01098901098901,8.791208791208792,2.197802197802198,0.0,0.0,0.0
2,108679,92.3076923076923,2.197802197802198,5.4945054945054945,13.186813186813188,75.82417582417582,10.989010989010989,7.6923076923076925,67.03296703296702,25.274725274725274,40.65934065934066,28.57142857142857,30.76923076923077,4.395604395604396,68.13186813186813,27.472527472527474,0.0,0.0,0.0,0.0,0.0,0.0,35.16483516483517,18.681318681318682,46.15384615384615,92.3076923076923,0.0,7.6923076923076925
3,108606,100.0,0.0,0.0,1.098901098901099,51.64835164835166,47.25274725274725,5.4945054945054945,94.5054945054945,0.0,100.0,0.0,0.0,27.472527472527474,53.84615384615385,18.681318681318682,78.02197802197803,0.0,21.978021978021978,25.274725274725274,43.956043956043956,30.76923076923077,78.02197802197803,0.0,21.978021978021978,0.0,0.0,0.0
4,144488,3.296703296703297,0.0,96.7032967032967,14.285714285714285,0.0,85.71428571428571,13.186813186813188,83.51648351648352,3.296703296703297,95.6043956043956,1.098901098901099,3.296703296703297,12.087912087912088,84.61538461538461,3.296703296703297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,108681,89.01098901098901,0.0,10.989010989010989,10.989010989010989,75.82417582417582,13.186813186813188,10.989010989010989,16.483516483516482,72.52747252747253,100.0,0.0,0.0,7.6923076923076925,2.197802197802198,90.10989010989012,100.0,0.0,0.0,0.0,0.0,0.0,98.9010989010989,0.0,1.098901098901099,0.0,0.0,0.0
6,116775,4.395604395604396,0.0,95.6043956043956,10.989010989010989,75.82417582417582,13.186813186813188,12.087912087912088,81.31868131868131,6.593406593406594,0.0,0.0,0.0,2.197802197802198,24.175824175824175,73.62637362637363,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,45.05494505494506,47.25274725274725,0.0,0.0,0.0
7,134961,17.582417582417584,0.0,82.41758241758241,10.989010989010989,76.92307692307693,12.087912087912088,3.296703296703297,84.61538461538461,12.087912087912088,100.0,0.0,0.0,5.4945054945054945,27.472527472527474,67.03296703296702,0.0,0.0,0.0,0.0,0.0,0.0,97.8021978021978,0.0,2.197802197802198,0.0,0.0,0.0
8,111853,12.087912087912088,87.91208791208791,0.0,15.384615384615385,76.92307692307693,7.6923076923076925,12.087912087912088,80.21978021978022,7.6923076923076925,86.81318681318682,7.6923076923076925,5.4945054945054945,1.098901098901099,3.296703296703297,95.6043956043956,0.0,0.0,0.0,92.3076923076923,7.6923076923076925,0.0,98.9010989010989,0.0,1.098901098901099,0.0,0.0,0.0
9,111852,98.9010989010989,0.0,1.098901098901099,51.64835164835166,43.956043956043956,4.395604395604396,10.989010989010989,82.41758241758241,6.593406593406594,100.0,0.0,0.0,5.4945054945054945,0.0,94.5054945054945,5.4945054945054945,0.0,94.5054945054945,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
10,108153,68.13186813186813,30.76923076923077,1.098901098901099,64.83516483516483,34.065934065934066,1.098901098901099,12.087912087912088,15.384615384615385,72.52747252747253,50.54945054945055,49.45054945054945,0.0,24.175824175824175,0.0,75.82417582417582,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,24.175824175824175,0.0,75.82417582417582
11,108155,84.61538461538461,0.0,15.384615384615385,5.4945054945054945,53.84615384615385,40.65934065934066,12.087912087912088,19.78021978021978,68.13186813186813,0.0,0.0,0.0,0.0,0.0,0.0,2.197802197802198,3.296703296703297,94.5054945054945,95.6043956043956,1.098901098901099,3.296703296703297,0.0,0.0,0.0,0.0,0.0,0.0
12,113101,7.6923076923076925,0.0,92.3076923076923,10.989010989010989,75.82417582417582,13.186813186813188,16.483516483516482,67.03296703296702,16.483516483516482,100.0,0.0,0.0,21.978021978021978,56.043956043956044,21.978021978021978,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
13,107077,92.3076923076923,0.0,7.6923076923076925,54.94505494505495,45.05494505494506,0.0,9.89010989010989,54.94505494505495,35.16483516483517,95.6043956043956,0.0,4.395604395604396,19.78021978021978,27.472527472527474,52.74725274725275,94.5054945054945,5.4945054945054945,0.0,70.32967032967034,28.57142857142857,1.098901098901099,95.6043956043956,0.0,4.395604395604396,64.83516483516483,0.0,35.16483516483517
14,107076,12.087912087912088,87.91208791208791,0.0,65.93406593406593,34.065934065934066,0.0,72.52747252747253,27.472527472527474,0.0,100.0,0.0,0.0,65.93406593406593,34.065934065934066,0.0,13.186813186813188,81.31868131868131,5.4945054945054945,5.4945054945054945,94.5054945054945,0.0,81.31868131868131,18.681318681318682,0.0,0.0,0.0,100.0
15,108178,90.10989010989012,0.0,9.89010989010989,1.098901098901099,85.71428571428571,13.186813186813188,49.45054945054945,39.56043956043956,10.989010989010989,19.78021978021978,7.6923076923076925,72.52747252747253,12.087912087912088,0.0,87.91208791208791,97.8021978021978,0.0,2.197802197802198,0.0,0.0,0.0,0.0,0.0,0.0,12.087912087912088,0.0,87.91208791208791
