,product_id,I_%_ 23,F_%_ 23,L_%_ 23,I_%_ 24,F_%_ 24,L_%_ 24,I_%_ 26,F_%_ 26,L_%_ 26,I_%_ 41,F_%_ 41,L_%_ 41,I_%_ 48,F_%_ 48,L_%_ 48,I_%_180,F_%_180,L_%_180,I_%_188,F_%_188,L_%_188,I_%_407,F_%_407,L_%_407,I_%_490,F_%_490,L_%_490
0,110064,92.22222222222223,0.0,7.777777777777778,46.666666666666664,24.444444444444443,28.888888888888886,23.333333333333332,56.666666666666664,20.0,92.22222222222223,3.3333333333333335,4.444444444444445,18.88888888888889,58.88888888888889,22.22222222222222,53.333333333333336,34.44444444444444,12.222222222222221,26.666666666666668,0.0,73.33333333333333,95.55555555555556,2.2222222222222223,2.2222222222222223,26.666666666666668,0.0,73.33333333333333
1,110822,60.0,0.0,40.0,47.77777777777778,13.333333333333334,38.88888888888889,41.11111111111111,53.333333333333336,5.555555555555555,60.0,0.0,40.0,40.0,54.44444444444444,5.555555555555555,35.55555555555556,12.222222222222221,52.22222222222223,0.0,0.0,0.0,52.22222222222223,21.11111111111111,26.666666666666668,0.0,0.0,0.0
2,108679,53.333333333333336,0.0,46.666666666666664,48.888888888888886,30.0,21.11111111111111,36.666666666666664,36.666666666666664,26.666666666666668,64.44444444444444,24.444444444444443,11.11111111111111,40.0,33.33333333333333,26.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,95.55555555555556,4.444444444444445,0.0,53.333333333333336,0.0,46.666666666666664
3,108606,77.77777777777779,0.0,22.22222222222222,28.888888888888886,14.444444444444443,56.666666666666664,25.555555555555554,46.666666666666664,27.77777777777778,100.0,0.0,0.0,24.444444444444443,44.44444444444444,31.11111111111111,87.77777777777777,0.0,12.222222222222221,40.0,0.0,60.0,83.33333333333334,7.777777777777778,8.88888888888889,0.0,0.0,0.0
4,144488,0.0,0.0,100.0,8.88888888888889,78.88888888888889,12.222222222222221,10.0,77.77777777777779,12.222222222222221,45.55555555555556,54.44444444444444,0.0,8.88888888888889,78.88888888888889,12.222222222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
5,108681,55.55555555555556,0.0,44.44444444444444,46.666666666666664,1.1111111111111112,52.22222222222223,45.55555555555556,36.666666666666664,17.77777777777778,74.44444444444444,11.11111111111111,14.444444444444443,44.44444444444444,37.77777777777778,17.77777777777778,100.0,0.0,0.0,55.55555555555556,0.0,44.44444444444444,64.44444444444444,20.0,15.555555555555555,0.0,0.0,0.0
6,116775,6.666666666666667,0.0,93.33333333333333,11.11111111111111,82.22222222222221,6.666666666666667,15.555555555555555,81.11111111111111,3.3333333333333335,100.0,0.0,0.0,14.444444444444443,82.22222222222221,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,93.33333333333333,0.0,0.0,0.0
7,134961,90.0,0.0,10.0,18.88888888888889,1.1111111111111112,80.0,10.0,22.22222222222222,67.77777777777779,97.77777777777777,0.0,2.2222222222222223,7.777777777777778,17.77777777777778,74.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,97.77777777777777,0.0,2.2222222222222223,0.0,0.0,0.0
8,111853,87.77777777777777,0.0,12.222222222222221,25.555555555555554,1.1111111111111112,73.33333333333333,13.333333333333334,44.44444444444444,42.22222222222222,94.44444444444444,4.444444444444445,1.1111111111111112,12.222222222222221,45.55555555555556,42.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,111852,93.33333333333333,0.0,6.666666666666667,11.11111111111111,73.33333333333333,15.555555555555555,15.555555555555555,72.22222222222221,12.222222222222221,100.0,0.0,0.0,14.444444444444443,73.33333333333333,12.222222222222221,27.77777777777778,12.222222222222221,60.0,6.666666666666667,0.0,93.33333333333333,100.0,0.0,0.0,0.0,0.0,0.0
10,108153,3.3333333333333335,0.0,96.66666666666667,14.444444444444443,82.22222222222221,3.3333333333333335,12.222222222222221,87.77777777777777,0.0,0.0,0.0,0.0,12.222222222222221,87.77777777777777,0.0,63.33333333333333,33.33333333333333,3.3333333333333335,0.0,0.0,0.0,100.0,0.0,0.0,3.3333333333333335,38.88888888888889,57.77777777777777
11,108155,57.77777777777777,0.0,42.22222222222222,14.444444444444443,82.22222222222221,3.3333333333333335,15.555555555555555,84.44444444444444,0.0,58.88888888888889,38.88888888888889,2.2222222222222223,14.444444444444443,85.55555555555556,0.0,65.55555555555556,31.11111111111111,3.3333333333333335,96.66666666666667,0.0,3.3333333333333335,0.0,0.0,0.0,25.555555555555554,16.666666666666664,57.77777777777777
12,113101,3.3333333333333335,0.0,96.66666666666667,36.666666666666664,47.77777777777778,15.555555555555555,23.333333333333332,61.111111111111114,15.555555555555555,78.88888888888889,21.11111111111111,0.0,22.22222222222222,62.22222222222222,15.555555555555555,28.888888888888886,62.22222222222222,8.88888888888889,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
13,107077,0.0,0.0,100.0,51.11111111111111,48.888888888888886,0.0,61.111111111111114,38.88888888888889,0.0,100.0,0.0,0.0,47.77777777777778,40.0,12.222222222222221,74.44444444444444,25.555555555555554,0.0,0.0,0.0,100.0,97.77777777777777,2.2222222222222223,0.0,0.0,0.0,100.0
14,107076,0.0,0.0,100.0,55.55555555555556,44.44444444444444,0.0,51.11111111111111,48.888888888888886,0.0,100.0,0.0,0.0,36.666666666666664,51.11111111111111,12.222222222222221,77.77777777777779,22.22222222222222,0.0,0.0,0.0,100.0,97.77777777777777,2.2222222222222223,0.0,0.0,0.0,100.0
15,108178,55.55555555555556,0.0,44.44444444444444,18.88888888888889,48.888888888888886,32.22222222222222,12.222222222222221,87.77777777777777,0.0,98.88888888888889,1.1111111111111112,0.0,11.11111111111111,88.88888888888889,0.0,98.88888888888889,0.0,1.1111111111111112,0.0,0.0,0.0,98.88888888888889,0.0,1.1111111111111112,28.888888888888886,16.666666666666664,54.44444444444444
16,110138,91.11111111111111,0.0,8.88888888888889,54.44444444444444,27.77777777777778,17.77777777777778,17.77777777777778,65.55555555555556,16.666666666666664,75.55555555555556,1.1111111111111112,23.333333333333332,13.333333333333334,67.77777777777779,18.88888888888889,70.0,3.3333333333333335,26.666666666666668,45.55555555555556,0.0,54.44444444444444,73.33333333333333,4.444444444444445,22.22222222222222,45.55555555555556,0.0,54.44444444444444
17,105565,0.0,0.0,100.0,71.11111111111111,28.888888888888886,0.0,42.22222222222222,48.888888888888886,8.88888888888889,100.0,0.0,0.0,40.0,47.77777777777778,12.222222222222221,90.0,10.0,0.0,0.0,0.0,100.0,98.88888888888889,1.1111111111111112,0.0,0.0,0.0,100.0
18,107079,0.0,0.0,100.0,51.11111111111111,48.888888888888886,0.0,51.11111111111111,48.888888888888886,0.0,100.0,0.0,0.0,36.666666666666664,51.11111111111111,12.222222222222221,81.11111111111111,18.88888888888889,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0
19,122554,7.777777777777778,0.0,92.22222222222223,45.55555555555556,48.888888888888886,5.555555555555555,64.44444444444444,27.77777777777778,7.777777777777778,100.0,0.0,0.0,8.88888888888889,83.33333333333334,7.777777777777778,64.44444444444444,35.55555555555556,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7.777777777777778,56.666666666666664,35.55555555555556
20,121682,0.0,0.0,100.0,42.22222222222222,57.77777777777777,0.0,50.0,50.0,0.0,95.55555555555556,4.444444444444445,0.0,50.0,50.0,0.0,42.22222222222222,57.77777777777777,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0
21,122128,0.0,0.0,100.0,44.44444444444444,55.55555555555556,0.0,56.666666666666664,31.11111111111111,12.222222222222221,100.0,0.0,0.0,56.666666666666664,31.11111111111111,12.222222222222221,70.0,30.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,5.555555555555555,56.666666666666664,37.77777777777778
22,111749,0.0,0.0,100.0,53.333333333333336,46.666666666666664,0.0,50.0,50.0,0.0,100.0,0.0,0.0,50.0,50.0,0.0,60.0,40.0,0.0,4.444444444444445,61.111111111111114,34.44444444444444,100.0,0.0,0.0,0.0,0.0,100.0
23,111748,0.0,0.0,100.0,53.333333333333336,46.666666666666664,0.0,50.0,50.0,0.0,16.666666666666664,83.33333333333334,0.0,46.666666666666664,53.333333333333336,0.0,0.0,0.0,0.0,4.444444444444445,61.111111111111114,34.44444444444444,100.0,0.0,0.0,0.0,0.0,100.0
24,108917,0.0,0.0,100.0,1.1111111111111112,98.88888888888889,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,118784,34.44444444444444,0.0,65.55555555555556,48.888888888888886,23.333333333333332,27.77777777777778,48.888888888888886,20.0,31.11111111111111,0.0,0.0,0.0,48.888888888888886,20.0,31.11111111111111,0.0,0.0,0.0,91.11111111111111,0.0,8.88888888888889,35.55555555555556,43.333333333333336,21.11111111111111,100.0,0.0,0.0
